Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2792.6951986339136
FDU44,OUT046,2766.9988422456445
DRG39,OUT035,866.4193054853225
FDU32,OUT049,2045.1370063485529
FDY27,OUT049,2975.543444292209
NCP54,OUT013,2041.0649043794006
NCZ41,OUT049,1976.5256961707596
DRL49,OUT013,2128.854227213565
FDI05,OUT018,1067.4543634855158
FDY56,OUT045,3917.3645003301353
DRC13,OUT013,2012.434848213225
NCV29,OUT017,2986.166184880644
FDR24,OUT049,1450.7039542593436
FDZ34,OUT018,2643.7496730040507
FDP37,OUT035,2030.6159324251662
FDX08,OUT027,4962.057180626544
FDS57,OUT045,2189.4941471756633
NCG18,OUT049,1749.985540406125
FDK25,OUT018,2444.7372524355487
FDH53,OUT049,1391.551904602384
DRI59,OUT018,3166.397375874066
FDA52,OUT046,2909.182811411435
FDT20,OUT010,101.5028615913335
FDE36,OUT019,505.69657263806414
FDI24,OUT017,2898.5210731623474
FDB28,OUT018,2649.57160007734
FDV11,OUT017,2953.3813167163385
FDP01,OUT046,2517.196553761451
FDD34,OUT027,4198.578117714884
FDJ50,OUT027,1484.3617558359344
FDZ44,OUT013,1891.0155035411785
DRO59,OUT035,1291.2133748847853
DRB48,OUT045,635.9519594430237
FDR21,OUT018,2419.9309237539564
NCE42,OUT010,640.5970768919234
FDO23,OUT046,1501.5231350292431
NCE30,OUT018,3104.9602943046393
FDQ22,OUT035,643.3257473290653
FDY01,OUT045,1809.7200665371436
FDS08,OUT017,2860.6488245312853
FDG28,OUT018,3235.8744265749992
FDQ51,OUT018,678.5228200907227
FDB05,OUT017,4121.880060638534
FDO56,OUT049,1856.7373316092232
FDE02,OUT018,1318.0978667135182
FDN45,OUT017,3614.689479879071
FDS09,OUT013,820.8271369661885
NCA54,OUT018,2570.4868553101505
FDP09,OUT010,553.7706201662668
FDC53,OUT045,1540.2999986304621
NCM55,OUT017,3088.362071020544
FDL09,OUT018,2350.85485402425
FDA11,OUT019,239.49615745264566
FDA50,OUT045,1537.4670520127338
FDC23,OUT017,3149.3839406645907
FDE22,OUT049,2504.5390644249724
FDD23,OUT046,3051.248029055019
NCA29,OUT049,2957.8021636856993
FDK38,OUT046,2349.2713321995807
DRC13,OUT046,1942.7880064437686
NCP43,OUT049,3013.855924891253
FDX28,OUT049,1555.7550061303705
FDF08,OUT049,1503.5061115550257
FDZ33,OUT046,2378.9462971385647
FDD10,OUT049,2826.954430474123
FDO58,OUT017,2657.6205100638226
FDI50,OUT017,3908.8526477015675
FDO58,OUT045,2657.333687237406
FDX08,OUT013,3032.6961064577526
NCK17,OUT010,99.87260869106589
FDF39,OUT035,4328.668084536532
FDU45,OUT010,298.758945926452
NCJ18,OUT018,1631.8120995433142
DRC27,OUT019,563.8082190744415
DRC25,OUT035,1403.90608006256
FDU59,OUT035,2557.941907135902
FDU28,OUT035,3131.116313449499
NCP30,OUT046,659.5661332729859
FDB39,OUT018,787.4928049534005
FDE41,OUT013,1449.8651347950224
DRH11,OUT010,155.21025377990549
FDA58,OUT045,3769.8714384999703
FDU50,OUT046,1847.1116291302874
FDM34,OUT013,2138.0146968194294
FDM44,OUT027,2771.1452869120812
FDR39,OUT045,2928.7753723898027
FDM25,OUT045,2769.563073877216
FDQ49,OUT049,2457.9804175147065
DRH25,OUT018,756.0713751503329
FDM09,OUT027,4532.347786139022
FDL44,OUT019,431.101898569038
NCR42,OUT018,502.78996236185276
DRL59,OUT046,881.744642217458
FDX43,OUT013,2651.67756810382
DRK47,OUT010,591.5729562152231
FDU48,OUT018,1774.6939277372996
FDY12,OUT045,808.2514233160321
NCN43,OUT018,1722.896933780409
NCM55,OUT018,2616.527199091063
FDQ21,OUT027,3204.1732589473368
FDX13,OUT035,4075.3945644008527
NCK30,OUT027,6308.453863236195
FDG20,OUT049,2840.2675393557347
DRG27,OUT017,693.4379198309393
FDY14,OUT018,3721.004187873217
FDP59,OUT035,1697.0335814040443
FDU60,OUT017,2741.5101528172204
NCC18,OUT019,566.3334301051596
DRJ39,OUT017,3789.8139719069713
FDS07,OUT049,1961.1713141392888
FDM08,OUT027,6000.553303501328
FDP51,OUT045,1924.3501212500892
FDU16,OUT035,1358.2508285914673
FDH12,OUT013,1710.6291881782063
DRE48,OUT010,538.6268378077652
NCL42,OUT027,6324.7635998563865
FDR21,OUT045,2845.106291146394
NCW29,OUT035,2187.724632476916
FDO11,OUT013,4349.8881085002495
NCM31,OUT049,2242.438639463203
FDV35,OUT019,443.1149782774488
FDF58,OUT017,1034.507746335271
NCE43,OUT049,2947.3682864045713
FDA02,OUT035,2455.0124810646375
DRL37,OUT010,109.79174427056444
FDR24,OUT018,1355.683519997076
FDW59,OUT049,1342.6417893577122
FDS22,OUT049,729.3284210981112
FDW24,OUT017,797.2478437125421
FDU24,OUT035,1588.2593263862711
FDA21,OUT027,5275.022688382316
FDH58,OUT027,3023.667528599375
FDW36,OUT018,1415.865069469955
FDI45,OUT027,4800.365334186017
FDU01,OUT018,2573.020214112431
FDF35,OUT027,2787.1708420892496
FDU43,OUT019,640.4394617102789
FDE24,OUT019,423.26603304547143
FDK50,OUT049,2751.181996667453
FDG31,OUT045,1004.2747462364462
FDC60,OUT045,1522.336102497061
FDL36,OUT013,1481.324042401895
FDP21,OUT013,3140.321819715493
FDW16,OUT045,1449.944084245907
FDX02,OUT017,3869.606583377933
FDQ58,OUT027,3888.557688480756
FDT51,OUT046,1759.1512814159876
FDD59,OUT049,1345.8682766619504
NCM42,OUT018,1572.8053565122998
FDA57,OUT018,574.839938907568
FDZ48,OUT035,1820.5247401583904
FDE46,OUT045,2355.97693248914
NCZ30,OUT019,371.7382809446907
FDB56,OUT017,2967.1144170642447
FDA25,OUT027,2685.933781952196
FDD20,OUT013,2112.429062864464
FDL25,OUT013,1514.6702449590202
NCO18,OUT049,3037.154982456448
FDJ45,OUT017,603.8554158243659
FDR12,OUT035,2926.487588934094
NCF19,OUT010,115.9682863243533
FDK25,OUT046,2807.3106724811328
NCR17,OUT046,1844.178029404869
FDC52,OUT046,2525.7463134837963
NCA54,OUT017,2956.5155343537413
FDR45,OUT010,606.5063094851826
NCM19,OUT049,1906.9550969657494
FDF39,OUT027,6302.8445345908185
FDX23,OUT049,1528.4027130454765
FDD58,OUT027,2695.927195105161
FDX28,OUT013,1637.7176422792263
NCD31,OUT013,2755.500602605166
FDU57,OUT018,2014.263377267165
FDI27,OUT046,745.2750255824676
NCM42,OUT046,1706.538149788415
FDD32,OUT027,2256.094965812108
FDI34,OUT013,3699.5058266973715
NCM29,OUT049,2198.2509103195375
FDG46,OUT018,1674.1261363087497
DRC01,OUT010,124.84818217417359
FDB15,OUT027,6612.573210757175
NCA17,OUT027,3969.796248408722
FDF10,OUT046,2491.4584463266974
FDR26,OUT027,4679.6464065525815
FDI02,OUT049,1954.6726765049348
NCM54,OUT010,354.30833197838854
FDF14,OUT013,2424.4029942172647
FDJ33,OUT010,344.06216455698484
FDM20,OUT035,4067.6536039308103
FDC03,OUT027,5325.277599953057
NCX05,OUT046,1939.370589450085
NCM41,OUT027,2524.8687723961366
NCU29,OUT010,389.9883374515781
FDQ59,OUT017,1329.3156899597386
FDH46,OUT010,234.42002260290127
FDH09,OUT013,780.398813387157
NCD06,OUT045,787.343332554584
FDC15,OUT035,2471.7076509684007
DRD37,OUT027,1169.4326658796772
FDT28,OUT027,3913.30588918099
FDR28,OUT027,4309.775214451353
FDT38,OUT017,1351.7162769287795
FDV34,OUT027,1986.3237843721536
FDY52,OUT035,1077.1538747449003
FDB34,OUT013,1386.293495417284
DRL23,OUT018,1468.9770030759862
DRB24,OUT046,2477.986596517515
FDJ50,OUT046,889.6813821911892
FDQ49,OUT035,2458.6922807747405
FDP20,OUT035,1997.3323843395046
FDV19,OUT027,4246.729734850007
NCR54,OUT045,3039.0137015624227
FDO09,OUT010,687.0744156219093
FDS57,OUT018,2046.909112485499
FDN10,OUT049,1909.1291069188542
FDV23,OUT049,2131.00501681028
FDY28,OUT049,3631.2186802677447
DRG51,OUT013,2629.262826324613
FDD45,OUT019,236.88817008370256
NCL18,OUT027,5209.708373656304
NCM29,OUT013,2097.008600850017
FDF17,OUT027,5264.033765868596
FDE22,OUT017,2668.561309918304
FDQ22,OUT017,634.1686605474677
FDS01,OUT013,2980.202446538005
FDW35,OUT027,1144.048862830824
FDJ33,OUT046,2049.525306704023
NCF54,OUT035,3002.1961650766634
FDE09,OUT013,1684.5900001144828
NCE06,OUT045,2593.5293006607753
DRH49,OUT049,1395.7478782281403
FDY43,OUT045,2736.474315830356
NCT05,OUT017,4241.0892251652585
FDZ34,OUT045,3071.3577733728457
FDL38,OUT017,1496.9765692956375
FDZ31,OUT017,3163.189540523056
FDR14,OUT035,888.8443933532766
NCN54,OUT049,1375.8711845275204
NCC42,OUT027,3650.122871951815
FDK08,OUT017,1640.5690108584618
FDP59,OUT013,1706.364966939053
FDV22,OUT035,2697.268553982839
FDD33,OUT035,3915.848463969566
DRE60,OUT027,5814.202316086805
FDK52,OUT046,3708.5215073639056
FDA02,OUT017,2530.8973465076383
FDM56,OUT049,1768.4928843285652
FDE57,OUT035,2318.3233241229996
FDM32,OUT045,1400.1712125962729
NCQ30,OUT027,3271.3232872964018
FDQ27,OUT027,2772.833770415013
FDT60,OUT027,3259.2388601272432
FDU43,OUT049,3992.3483573070416
NCO55,OUT035,1796.0703348428387
FDG02,OUT045,3016.6666291229158
FDJ28,OUT013,3150.5605111164514
FDP40,OUT045,1849.5344487566801
FDJ38,OUT045,2993.4778028154833
NCC54,OUT017,3930.8188843737967
NCZ41,OUT046,1982.765305507717
FDK38,OUT019,430.53584708525113
FDU52,OUT013,2464.388916100957
FDC40,OUT046,1196.5918909291872
NCR30,OUT017,1197.3104332038429
NCN18,OUT017,1868.524020736469
FDB50,OUT035,1313.4519499512649
FDG04,OUT013,3189.6991517887946
FDR26,OUT035,2809.3942854374327
NCT17,OUT018,2730.390372671405
FDX35,OUT027,5871.397327786966
FDS12,OUT046,2254.824856247504
NCZ29,OUT027,3327.56391962693
FDB38,OUT010,458.66018938539355
FDP12,OUT013,622.6590678686069
FDP22,OUT046,861.0655667067674
FDS26,OUT018,3615.200481572313
FDR52,OUT046,3003.0275626295547
DRJ13,OUT046,2457.287833376894
FDU48,OUT027,3323.3093958592162
FDE29,OUT035,997.7965747453667
NCT29,OUT049,2010.8892874803387
DRK37,OUT018,2890.6536438520566
FDK55,OUT046,1374.6878115953266
FDR07,OUT046,1614.736806338436
FDO21,OUT027,5912.279781421883
FDK46,OUT049,4310.299173167412
FDB12,OUT045,1636.9315070115474
FDT31,OUT027,5175.598814632113
FDJ33,OUT045,1890.044148146222
FDC26,OUT027,2822.5145747227803
NCQ02,OUT045,3028.1180562898658
FDP08,OUT010,522.5447517728089
FDB11,OUT027,5757.23804405655
FDV55,OUT013,2439.3644572180624
FDW20,OUT049,2118.564174597309
NCJ18,OUT019,382.37909080652867
FDC41,OUT018,1027.41451074569
FDE14,OUT027,2703.2241987393563
FDG35,OUT013,2989.205839871107
FDF45,OUT035,1004.4258080596046
FDS19,OUT027,2184.1602670190155
FDS58,OUT019,396.07933332260154
FDA26,OUT017,3759.880870218188
FDM32,OUT049,1472.3061190074702
FDL45,OUT046,1989.0144678324912
FDZ55,OUT049,2541.1138472534844
FDY37,OUT049,2291.9435265952434
FDO46,OUT046,3011.416724220384
FDQ60,OUT046,1900.8443486216047
FDA19,OUT018,1863.5516891903105
FDL15,OUT046,2464.040993424649
FDM10,OUT018,3114.377344866751
NCL05,OUT017,686.3473819188397
DRK49,OUT010,105.72290747489404
NCE18,OUT027,6412.565324581457
FDG40,OUT049,590.591273910519
DRI59,OUT045,3664.9022564465304
FDK28,OUT035,4607.830608511553
NCD06,OUT019,48.647640194062774
FDO11,OUT019,694.6022747503032
FDK27,OUT046,1931.8827172800566
FDT43,OUT027,1462.5512809866223
FDD38,OUT018,1463.884824873511
FDA16,OUT049,3635.2192910741173
FDL14,OUT027,3974.237995241546
NCM17,OUT049,710.4674901391467
FDD20,OUT045,1935.1435932105403
FDA40,OUT045,1447.2794896045423
FDL43,OUT045,1228.8251563849387
FDV15,OUT045,1704.8574137427158
FDE52,OUT046,1500.959591867967
NCL17,OUT010,376.67802541877745
NCJ31,OUT045,3831.428040143402
FDR60,OUT045,1302.3339789995553
NCA18,OUT035,1892.564293808101
FDS21,OUT027,1743.9044696439469
FDW09,OUT035,1325.0894567543817
FDL26,OUT035,2663.7336457902115
FDS47,OUT018,1238.8118355331721
FDC39,OUT046,3573.7708914523246
FDT51,OUT035,1821.1787932457814
FDK40,OUT035,4181.54708794108
NCG19,OUT045,3654.780971460656
FDZ07,OUT046,1022.8005923173658
FDF08,OUT027,2486.6471031988813
FDO04,OUT013,892.4918799464883
FDK41,OUT018,1155.5928535895682
FDP15,OUT049,4154.7727132553755
NCD43,OUT018,1463.2691473142775
NCP18,OUT013,2488.4118150308814
FDZ51,OUT046,1547.1053390724428
DRH13,OUT035,1739.6272988958792
FDF38,OUT045,640.4278329838938
NCI43,OUT045,788.68271542077
FDM38,OUT027,1585.8762889206278
FDS03,OUT013,1072.7030329332188
DRJ47,OUT017,2887.9541517933303
FDT50,OUT010,205.20299516735096
FDV02,OUT046,2854.7056841074836
NCG18,OUT017,1688.4889319735498
FDW52,OUT046,2640.2674097981326
FDS40,OUT035,631.1606650392121
FDN31,OUT017,3146.817670198907
FDA37,OUT045,1872.6644455593384
FDA15,OUT046,4161.662123996364
FDL39,OUT046,2886.5487293544393
FDJ53,OUT045,1892.7704980370663
FDX22,OUT013,3527.8225283874253
NCZ42,OUT045,3995.0379141336616
FDD56,OUT027,4726.02280783021
FDD40,OUT017,3515.681020928294
FDS50,OUT013,3663.8052866512517
NCN14,OUT013,3032.6176974366717
FDT15,OUT013,3013.1104733803813
NCS18,OUT027,2866.263550745788
NCO26,OUT010,295.19838458274023
FDF58,OUT018,860.8068231628897
NCB19,OUT013,1480.0047728339084
FDH26,OUT017,2268.773197288679
DRB24,OUT027,3825.6107837221307
FDA49,OUT018,1214.0755360503035
FDB32,OUT045,1529.2380290098886
FDI36,OUT017,3185.6041196375254
NCA17,OUT010,373.2076547730022
FDH22,OUT013,2120.5284250027544
NCM26,OUT018,2013.1944719858484
FDT15,OUT027,5085.330756078853
FDB16,OUT018,1198.5881852702692
NCP54,OUT027,3339.0109873434376
FDJ36,OUT013,1618.9614351082414
FDO28,OUT045,1964.6567401384714
FDU09,OUT013,913.7026671586584
FDF29,OUT017,2209.796040485441
FDY08,OUT013,2231.120256069242
DRJ59,OUT018,513.8690907604055
FDT23,OUT027,2125.806089965597
FDU15,OUT018,513.999745910725
FDT47,OUT013,1575.4845397317658
FDI53,OUT019,467.77220844847807
FDR59,OUT018,3542.3968684070524
FDD53,OUT035,665.4572690953096
FDY51,OUT017,3723.237124758338
FDT04,OUT049,652.8912045242987
FDU51,OUT049,2769.1504149013745
FDG14,OUT035,2543.232747366036
NCU06,OUT045,3889.1029447033325
DRG25,OUT046,3001.6402044783617
DRH49,OUT035,1376.9733690786243
FDN15,OUT035,2196.3173259603177
FDL43,OUT018,1053.204427859845
NCT18,OUT049,3072.3091989609948
NCB31,OUT013,4261.394517754155
FDK57,OUT035,1994.9220378791883
FDY04,OUT019,463.1159211065668
NCP54,OUT046,1974.5732548401477
FDF41,OUT013,3947.109711879489
FDM01,OUT045,1610.7241494255863
FDW03,OUT045,1709.4749594382017
FDF28,OUT045,1930.0092444184475
FDY37,OUT017,2349.665939804783
FDQ03,OUT017,3944.1789009407803
FDP51,OUT027,3214.565018260666
FDJ40,OUT017,1866.605950506107
FDC32,OUT049,1525.4634146282833
DRI49,OUT027,2176.800875648362
NCW54,OUT017,919.0835934202082
FDF09,OUT017,672.9247066248171
FDP45,OUT018,3364.5452545430853
DRJ23,OUT018,2740.8303690286048
FDS59,OUT017,1801.9334609494454
FDY08,OUT046,2299.856786044391
FDX16,OUT049,2455.9317423804723
FDY16,OUT018,2657.654354464774
FDK32,OUT035,2483.637306187007
FDQ22,OUT013,647.1735614637505
NCC31,OUT018,2169.007061231873
FDG58,OUT049,2428.9912576623888
DRF48,OUT013,3131.4628535697166
DRH36,OUT049,1263.1338030806328
NCR30,OUT035,1198.7737805287866
FDB03,OUT019,678.9320313191361
FDZ28,OUT027,3310.986251076343
FDR35,OUT017,3303.8604929235707
DRD15,OUT027,6132.601036364601
FDJ33,OUT019,386.8824602926553
FDA56,OUT010,340.9887219481052
FDP56,OUT046,812.0181945415952
NCT30,OUT046,780.1533066846645
FDK15,OUT017,1682.9783136048384
FDH44,OUT018,1956.7546825808843
FDV01,OUT013,2512.546611494599
DRG03,OUT017,2453.881354117804
FDG50,OUT027,2410.0194181179127
FDR16,OUT010,580.7008509945927
FDZ60,OUT046,1696.9983113826347
DRG03,OUT045,2403.5413900962576
FDS56,OUT018,4016.0739509243563
FDU33,OUT045,779.0449421210119
DRD27,OUT035,1566.2203137860483
FDW22,OUT046,3723.4366606754525
DRA24,OUT045,2575.3773647224334
FDF38,OUT049,652.6507046246581
FDX48,OUT013,2610.0771864467742
FDS58,OUT018,2222.620484689168
FDC32,OUT046,1444.4372276382908
NCQ29,OUT045,4112.29348263787
DRK39,OUT018,1155.356898534489
NCS38,OUT017,1887.4555175298804
DRO47,OUT013,1882.9765200651236
DRG27,OUT027,1072.7274479055238
FDC57,OUT027,5213.16364969158
FDS55,OUT046,2475.786539720908
NCJ06,OUT018,1634.9924494236366
FDO01,OUT019,406.9376741337944
NCM55,OUT045,3054.9653161418837
FDC52,OUT049,2490.2399631148014
FDQ15,OUT045,1295.8384330341485
NCT30,OUT027,1354.9230881221097
NCR42,OUT027,983.3618268278235
FDD28,OUT035,922.2132418205179
FDQ34,OUT049,1665.1720689310569
FDZ12,OUT027,3684.504518561056
DRE13,OUT019,228.4385854802038
NCN07,OUT019,412.29318395819894
FDM28,OUT035,2989.9063934687274
FDI10,OUT017,2890.985619225983
FDQ25,OUT013,2689.8941367668135
FDA38,OUT010,663.6294322638455
DRI13,OUT049,3526.339730991931
FDY20,OUT027,2411.293033796639
NCZ53,OUT035,3177.92862581162
NCM31,OUT013,2377.803617338092
DRB01,OUT017,3073.8517105318715
DRF37,OUT046,4302.16894752798
NCF42,OUT049,2993.895387472476
FDF16,OUT018,2041.2756294752278
FDB41,OUT013,788.9686055303808
FDR34,OUT013,3868.0651659145146
FDR15,OUT018,2096.593752594796
NCV42,OUT019,344.28801911795733
FDW51,OUT035,3663.4112015212804
FDU36,OUT017,1675.287179139522
FDX60,OUT049,1338.5179830635964
FDY03,OUT035,1838.317423510147
FDW55,OUT045,4116.314624780382
FDT01,OUT010,622.3128953005908
FDG58,OUT013,2440.1744136305415
FDK21,OUT017,4044.0026299820647
NCS41,OUT019,572.1646605365634
FDS10,OUT045,3012.1119067716704
NCT53,OUT046,2644.1302087025338
FDJ28,OUT018,2543.1290892893353
FDX44,OUT045,1394.0835660396967
FDT20,OUT018,533.7346585105122
FDO44,OUT017,1767.7553302402116
NCX17,OUT049,3708.6411313883823
FDY01,OUT017,1896.299793890127
FDJ12,OUT027,5616.510549288518
DRK35,OUT018,526.220407569754
FDD47,OUT019,465.2627625943652
NCM53,OUT035,1759.1886303594204
FDO45,OUT013,1347.4278498857257
NCM42,OUT010,250.04809562816678
FDE04,OUT046,2868.177834382355
NCI30,OUT027,6167.162021224032
FDZ19,OUT013,2867.958903435361
FDW57,OUT013,2919.4013579694033
FDA25,OUT013,1681.665431498002
FDT22,OUT046,930.1243353507906
FDP51,OUT013,1936.9296282046462
FDD48,OUT027,2952.8783002998293
FDY39,OUT035,3085.9255438714363
FDO48,OUT010,668.5905518700563
FDD23,OUT027,5064.242464213229
DRN35,OUT027,1031.6346104107567
FDT01,OUT035,3599.53644208623
FDC20,OUT010,160.64689464213163
DRJ35,OUT035,968.4397405047772
FDB32,OUT046,1493.2198873922791
FDL24,OUT046,2837.08574926317
NCV42,OUT035,1937.0177791534106
FDZ46,OUT046,1807.3772508729357
FDC15,OUT013,2499.181541250724
FDD08,OUT019,18.606055898311503
FDY50,OUT049,1439.4550167685934
FDD36,OUT013,1919.4789996142422
FDG57,OUT027,1427.6054244398258
FDL21,OUT018,534.1587249094729
FDN16,OUT027,2743.528002106645
FDJ09,OUT027,1158.3685274800605
FDS01,OUT010,448.29835437075417
FDV33,OUT017,4256.534259896438
DRE12,OUT017,1853.744176891148
FDR07,OUT013,1590.902143983119
FDP48,OUT010,489.0743929127544
NCB55,OUT035,891.7520013523806
FDQ08,OUT013,922.6517048057304
FDR34,OUT035,4233.7365937043905
FDO33,OUT046,1896.8560696907498
FDP13,OUT045,632.7098466545189
FDX12,OUT049,4104.314888170371
NCT06,OUT049,2916.1305938335836
FDR16,OUT019,642.1920043192231
FDE36,OUT046,2741.0183555470244
FDZ36,OUT049,3190.6374451217853
FDV13,OUT045,1397.185691387482
NCZ17,OUT035,647.9407222007868
FDU56,OUT045,2928.3331083932417
FDM09,OUT035,2854.4877506434696
FDV02,OUT017,2859.655629434581
FDS34,OUT018,1566.1773651877406
FDA11,OUT049,1554.6026146266868
FDP09,OUT017,3726.836701967305
FDB29,OUT027,2964.081362386547
FDT19,OUT017,2897.5164077171066
DRH15,OUT017,749.9543801425126
FDY38,OUT046,3751.732739057182
FDF14,OUT027,3821.8261475897134
FDN48,OUT010,242.65908774803142
FDQ12,OUT013,3758.0881808642225
NCJ43,OUT045,2735.2581327513462
FDE17,OUT019,447.92938739142596
FDB05,OUT035,4138.488683296302
FDH10,OUT045,2860.612738268721
NCR06,OUT017,663.0075901344087
FDU32,OUT018,1695.5464775982603
FDD56,OUT049,2864.3856694906995
FDO36,OUT018,2420.205097377245
FDH16,OUT010,221.80451926041627
FDX10,OUT018,513.7468314755082
FDZ37,OUT017,1430.00743112662
FDU31,OUT010,618.100931021321
DRC49,OUT049,2347.8335332140587
FDL15,OUT045,2424.4307005101205
FDN32,OUT019,593.0387934532816
DRH59,OUT027,1954.5746167347365
NCU29,OUT049,2409.893510206678
FDR37,OUT019,569.0382650703015
FDS14,OUT018,2104.9541645035947
FDU02,OUT027,6071.744732388614
FDJ08,OUT035,3193.965188105794
NCZ06,OUT045,4030.542860757244
FDO31,OUT049,1377.9970071098091
FDH31,OUT018,1399.7398946549251
FDS58,OUT017,2665.0372206243137
NCA53,OUT027,1352.055508737038
FDF50,OUT046,3074.7819474610765
NCW42,OUT049,3684.0159734795534
NCQ17,OUT045,2400.180428073691
FDK51,OUT018,3514.7359595054604
NCW41,OUT010,463.08655986559535
NCR29,OUT017,917.5065997648462
FDB08,OUT019,391.72629016615537
FDA40,OUT027,2338.8246873167286
FDL14,OUT018,2223.10905248954
FDB47,OUT046,3355.226597708155
FDO03,OUT035,4041.330851757502
DRK13,OUT019,610.3999615950967
FDX13,OUT010,727.2853984272076
FDF52,OUT046,3025.7267969741024
FDT11,OUT013,3151.369099351862
FDB08,OUT013,2541.741638172279
FDQ28,OUT018,2071.9641106240783
FDD29,OUT045,4042.9130177051925
NCQ29,OUT027,6677.470775655958
NCO02,OUT013,1045.2883327209458
FDR56,OUT010,518.8441519909464
NCM54,OUT049,2116.195369993962
FDP51,OUT035,1988.6052139125477
FDT38,OUT013,1331.7889928658528
FDZ20,OUT018,3425.9181482523973
FDJ53,OUT013,1964.4696941289073
FDX13,OUT049,4188.258387877673
FDP58,OUT035,3761.920565542533
NCK31,OUT019,64.19623564409439
FDA35,OUT018,1778.0614232394164
FDV37,OUT018,2680.388290853563
NCO07,OUT027,5589.797374519496
FDA20,OUT045,3011.997696764583
FDZ59,OUT035,2706.1685142266133
NCY17,OUT017,754.7386784877579
FDQ28,OUT035,2457.921290542197
FDV35,OUT017,2518.311187462934
FDQ36,OUT013,595.3639457131443
FDD34,OUT018,2273.028337991756
FDK51,OUT045,4051.299613490972
FDV31,OUT035,2867.2029705188056
FDR04,OUT035,1598.636141915912
FDR14,OUT049,862.9352796750271
DRC36,OUT010,435.6029813224652
FDE39,OUT019,376.01267469284204
FDP57,OUT049,1752.605428241381
FDE57,OUT046,2257.014855963682
NCN18,OUT046,1844.189708301609
NCQ05,OUT018,2028.4412550027355
FDW47,OUT035,1948.1845512155983
FDV46,OUT035,2232.8163250770035
NCP29,OUT045,1007.7840802725252
FDE09,OUT018,1502.229387292092
NCU06,OUT027,6246.05361321185
FDT19,OUT010,435.9634988293267
DRF15,OUT017,2522.6463794909755
DRI51,OUT013,2758.9323861098283
NCX54,OUT013,1617.614049340384
DRE01,OUT013,4110.167062153927
NCB07,OUT045,3091.77897288691
FDU50,OUT035,1841.3659065720367
FDG40,OUT035,594.5745687272408
FDW10,OUT018,2395.358220126981
FDX51,OUT013,3079.8036609519604
NCP17,OUT045,1074.0172315007853
FDP21,OUT035,3177.114955082321
FDL04,OUT045,1700.1064510781719
FDV23,OUT013,2054.8252873428223
FDF24,OUT046,1370.1097834751329
FDH56,OUT027,3091.486067335163
FDB51,OUT049,983.744376137286
FDI58,OUT027,2682.5601202302087
FDR20,OUT013,759.9669034656754
FDC51,OUT018,1772.068755511661
FDB16,OUT027,2199.227965164151
FDE40,OUT049,968.8367465923145
NCM17,OUT035,735.1108735498701
FDU56,OUT035,3144.611167909333
FDS32,OUT019,423.99146545532517
FDX02,OUT049,3830.5125943068997
FDT39,OUT027,3857.796780146875
FDE35,OUT017,896.2691833425748
NCI42,OUT019,702.2138034835054
DRL23,OUT046,1678.377879557147
FDA10,OUT046,1998.713214064952
FDA11,OUT013,1519.7901073870994
NCM06,OUT046,2467.472628688582
NCT05,OUT035,4127.1511433525875
NCQ02,OUT010,507.72497960449874
NCY06,OUT049,2156.285550262474
FDY56,OUT035,3957.2718815233443
FDL02,OUT035,1766.5368586001678
NCI06,OUT035,3091.7248826714776
FDQ14,OUT045,2298.8043886463092
FDQ12,OUT017,3927.6679247574625
FDP36,OUT046,789.4007613640251
FDK21,OUT027,6494.167647688208
FDO40,OUT045,2356.734566325711
NCK54,OUT019,349.22742206692664
FDY09,OUT018,2413.2232435961305
NCW30,OUT049,4170.4536109199125
NCC55,OUT027,1033.2636456446144
FDE58,OUT018,1579.7968954188764
FDR39,OUT013,2964.94258695106
FDU28,OUT049,2944.843889820272
FDH08,OUT017,3902.515082772337
FDG35,OUT045,2835.6222650913082
FDG22,OUT049,619.0422774527933
FDC34,OUT035,2755.6920652513736
FDP15,OUT018,3631.034954858136
FDK34,OUT010,606.4659027923782
FDU45,OUT035,1946.8889109435854
FDQ04,OUT027,1007.3460363881172
FDX22,OUT018,2860.315598715173
FDB45,OUT017,1673.541156109629
NCH43,OUT027,5814.796100453925
DRE60,OUT046,3720.920237817422
FDD17,OUT027,6271.649599517611
NCM54,OUT017,2111.150522346488
NCH55,OUT013,2104.069616285399
NCT06,OUT017,2714.0907404225477
FDA48,OUT027,5832.057471813216
FDY58,OUT027,6177.851085147573
FDO25,OUT045,3539.3724577456474
FDN50,OUT045,1536.1711271175413
FDH35,OUT035,2768.317176253152
FDK09,OUT045,3656.772609929085
FDO16,OUT013,1356.3955733725286
FDW11,OUT045,1014.8514530359766
FDU47,OUT027,3653.694468693754
NCQ42,OUT010,352.2794768962014
FDK55,OUT027,2445.394884381236
FDN08,OUT049,1894.6515257525323
FDT57,OUT045,3913.8280705851016
FDJ12,OUT018,2947.3045628533573
DRL59,OUT017,891.5461629292213
NCN53,OUT046,598.1610396688902
FDO51,OUT010,106.08591382068883
FDK56,OUT017,3022.2863713249653
FDY12,OUT035,922.9947483682133
FDU15,OUT035,636.2180757403048
FDQ19,OUT046,3887.3404940848814
DRF15,OUT045,2529.0468887522266
DRE25,OUT019,265.6782243153038
FDK57,OUT018,1671.6832571310333
FDD33,OUT010,627.7503843376493
